Contig	EFP1	EFP2	EFP3	EFP4	EK1	EK2	EK3	EK4	EHH1	EHH2	EHH3	EHH4	BM1	BM2	BM3	BM4	GS1	GS2	GS3	GS4	GN1
BM3_k141_2468026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
BM3_k141_2468067	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0
BM3_k141_2468254	0	0	0	0	0	0	0	0	0	0	0	0	10	42	16	6	0	0	0	0	0
BM3_k141_2468417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
BM3_k141_2468455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
BM3_k141_2468504	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
BM3_k141_2468889	0	0	0	0	0	0	0	0	0	0	0	0	8	1	27	14	0	0	0	0	0
BM3_k141_246914	0	0	0	0	0	0	0	0	0	0	0	0	2	0	20	1	0	0	0	0	0
BM3_k141_2469194	0	0	0	0	0	0	0	0	0	0	0	0	7	4	41	27	0	0	0	0	0
BM3_k141_2469298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
BM3_k141_2469444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
BM3_k141_2469647	0	0	0	0	0	0	0	0	0	0	0	0	0	3	62	0	0	0	0	0	0
BM3_k141_2469849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
BM3_k141_2469990	0	0	0	0	0	0	0	0	0	0	0	0	3	4	12	9	0	0	0	0	0
BM3_k141_247	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	1	0	0	0	0	0
BM3_k141_247003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
BM3_k141_2470038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
BM3_k141_2470099	0	0	0	0	0	0	0	0	0	0	0	0	18	4	57	18	2	0	0	0	0
BM3_k141_2470124	0	0	0	0	0	0	0	0	0	0	0	0	14	46	40	1	0	0	0	0	0
BM3_k141_2470337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0
BM3_k141_2470536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
BM3_k141_2470559	0	0	0	0	0	0	0	0	0	0	0	0	8	0	23	31	0	0	0	0	0
BM3_k141_2470610	0	0	0	0	0	0	0	0	0	0	0	0	8	27	33	0	0	0	0	0	0
BM3_k141_2470675	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	8	0	0	0	0	0
BM3_k141_2470864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
BM3_k141_2470881	0	0	0	0	0	0	0	0	0	0	0	0	5	0	15	1	0	0	0	0	0
BM3_k141_2471022	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	3	0	0	0	0	0
BM3_k141_2471101	0	0	0	0	0	0	0	0	0	0	0	0	0	4	23	0	0	0	0	0	0
BM3_k141_2471137	0	0	0	0	0	0	0	0	0	0	0	0	1	2	10	0	0	0	0	0	0
BM3_k141_2471176	0	0	0	0	0	0	0	0	0	0	0	0	60	0	18	30	0	0	0	0	0
BM3_k141_2471229	0	0	0	0	0	0	0	0	0	0	0	0	6	0	17	0	0	0	0	0	0
BM3_k141_2471428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0
BM3_k141_2472079	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16	1	0	0	0	0	0
BM3_k141_2472120	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	13	0	0	0	0	0
BM3_k141_2472206	0	0	0	0	0	0	0	0	0	0	0	0	11	0	24	0	0	0	0	0	0
BM3_k141_2472988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
BM3_k141_2473138	0	0	0	0	0	0	0	0	0	0	0	0	2	0	20	0	0	0	0	0	0
BM3_k141_2473154	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	2	0	0	0	0	0
BM3_k141_2473195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0
BM3_k141_2473210	0	0	0	0	0	0	0	0	0	0	0	0	22	39	24	38	0	0	0	0	0
BM3_k141_2473453	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	0	0	0	0	0
BM3_k141_2473484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
BM3_k141_2473530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
BM3_k141_2473683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	6	0
BM3_k141_2473728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0
BM3_k141_2473738	0	0	0	0	0	0	0	0	0	0	0	0	7	1	52	0	0	0	0	0	0
BM3_k141_2473755	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	1	0	0	0	0	0
BM3_k141_2473898	0	0	0	0	0	0	0	0	0	0	0	0	9	2	20	1	0	0	0	0	0
BM3_k141_247391	0	0	0	0	0	0	0	0	0	0	0	0	15	0	14	2	0	0	0	0	0
BM3_k141_247406	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0
BM3_k141_2474121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
BM3_k141_2474251	0	0	0	0	0	0	0	0	0	0	0	0	3	0	19	5	0	0	0	0	0
BM3_k141_2474349	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0
BM3_k141_2474494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
BM3_k141_2474637	0	0	0	0	0	0	0	0	0	0	0	0	32	38	85	38	0	0	0	0	0
BM3_k141_2474894	0	0	0	0	0	0	0	0	0	0	0	0	2	0	19	0	0	0	0	0	0
BM3_k141_247498	0	0	0	0	0	0	0	0	0	0	0	0	4	2	14	12	0	0	0	0	0
BM3_k141_2475060	0	0	0	0	0	0	0	0	0	0	0	0	414	7	249	0	0	0	0	0	0
BM3_k141_2475066	0	0	0	0	0	0	0	0	0	0	0	0	11	31	13	3	0	0	4	0	0
BM3_k141_2475130	0	0	0	0	0	0	0	0	0	0	0	0	8	0	103	0	0	0	11	0	0
BM3_k141_2475160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
BM3_k141_2475304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
BM3_k141_2475314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
BM3_k141_2475424	0	0	0	0	0	0	0	0	0	0	0	0	19	0	70	34	0	0	0	0	0
BM3_k141_2475457	0	0	0	0	0	0	0	0	0	0	0	0	38	16	76	6	0	0	0	0	0
BM3_k141_2475528	0	0	0	0	0	0	0	0	0	0	0	0	5	0	13	4	0	0	0	0	0
BM3_k141_247567	0	0	0	0	0	0	0	0	0	0	0	0	6	4	5	2	0	0	0	0	0
BM3_k141_2475940	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0
BM3_k141_2475969	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0
BM3_k141_2476455	0	0	0	0	0	0	0	0	0	0	0	0	2	8	14	5	0	0	0	0	0
BM3_k141_2476643	0	0	0	0	0	0	0	0	0	0	0	0	3	4	8	0	0	0	0	0	0
BM3_k141_2476721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
BM3_k141_2476734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
BM3_k141_2476952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
BM3_k141_2477019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
BM3_k141_2477020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
BM3_k141_247716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0
BM3_k141_2477188	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0
BM3_k141_2477289	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0
BM3_k141_2477666	0	0	0	0	0	0	0	0	0	0	0	0	0	3	31	0	0	0	0	0	0
BM3_k141_2477698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
BM3_k141_2477759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0
BM3_k141_2477779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
BM3_k141_2477888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0
BM3_k141_2478038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0
BM3_k141_2478060	0	0	0	0	0	0	0	0	0	0	0	0	9	0	12	2	0	0	0	0	0
BM3_k141_2478358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0
BM3_k141_2478487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0
BM3_k141_2478828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0
BM3_k141_2479111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0
BM3_k141_247913	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	3	0	0	0	0	0
BM3_k141_2479163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0
BM3_k141_2479183	0	0	0	0	0	0	0	0	0	0	0	0	41	15	40	2	0	0	0	0	0
BM3_k141_2479191	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0
BM3_k141_2479208	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	2	0	0	0	0	0
BM3_k141_2479244	0	0	0	0	0	0	0	0	0	0	0	0	5	0	16	16	0	0	0	0	0
BM3_k141_2479301	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0
BM3_k141_2479605	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0
BM3_k141_2479635	0	0	0	0	0	0	0	0	0	0	0	0	7	12	15	19	0	0	0	0	0
BM3_k141_2479644	0	0	0	0	0	0	0	0	0	0	0	0	5	2	24	0	0	0	0	0	0
BM3_k141_2479707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	0	0	0
BM3_k141_2479731	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0
BM3_k141_247979	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	11	0	0	0	0	0
BM3_k141_247980	0	0	0	0	0	0	0	0	0	0	0	0	6	3	15	0	0	0	2	0	0
BM3_k141_2479923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
BM3_k141_2480268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
BM3_k141_2480445	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0
BM3_k141_2480488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
BM3_k141_248072	0	0	0	0	0	0	0	0	0	0	0	0	13	4	72	14	0	0	0	0	0
BM3_k141_2480740	0	0	0	0	0	0	0	0	0	0	0	0	4	0	14	7	0	0	0	0	0
BM3_k141_2480835	0	0	0	0	0	0	0	0	0	0	0	0	6	3	46	0	0	0	0	0	0
BM3_k141_2480917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0
BM3_k141_2480926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
BM3_k141_2481020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0
BM3_k141_2481050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
BM3_k141_2481131	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	2	0	0	0	0	0
BM3_k141_2481133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0
BM3_k141_2481646	0	0	0	0	0	0	0	0	0	0	0	0	3	0	17	0	0	0	0	0	0
BM3_k141_2481803	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0
BM3_k141_2482113	0	0	0	0	0	0	0	0	0	0	0	0	20	0	42	22	0	0	0	0	0
BM3_k141_2482128	0	0	0	0	0	0	0	0	0	0	0	0	3	4	12	4	0	0	0	0	0
BM3_k141_2482165	0	0	0	0	0	0	0	0	3	0	0	0	31	24	38	4	0	0	0	0	0
BM3_k141_2482194	0	0	0	0	0	0	0	0	0	0	0	0	11	2	29	0	0	0	0	0	0
BM3_k141_248222	0	0	0	0	0	0	0	0	0	0	0	0	4	7	18	2	0	0	0	0	0
BM3_k141_248233	0	0	0	0	0	0	0	0	0	0	0	0	12	0	18	0	0	0	0	0	0
BM3_k141_2482393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0
BM3_k141_2482595	0	0	0	0	0	0	0	0	0	0	0	0	11	0	49	22	0	0	0	0	0
BM3_k141_2483141	0	0	0	0	0	0	0	0	0	0	0	0	7	2	12	1	0	0	0	0	0
BM3_k141_248320	0	0	0	0	0	0	0	0	0	0	0	0	6	0	14	0	0	0	0	0	0
BM3_k141_2483307	0	0	0	0	0	0	0	0	0	0	0	0	4	2	26	62	0	0	0	2	0
BM3_k141_2483611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
BM3_k141_2483898	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	5	0	0	0	0	0
BM3_k141_2483899	0	0	0	0	0	0	0	0	0	0	0	0	4	2	18	3	0	0	0	0	0
BM3_k141_248409	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	0
BM3_k141_2484097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
BM3_k141_2484408	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0
BM3_k141_2484420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
BM3_k141_2484552	0	0	0	0	0	0	0	0	0	0	0	0	18	0	34	15	0	0	0	0	0
BM3_k141_2484553	0	0	0	0	0	0	0	0	0	0	0	0	46	13	47	4	0	0	0	0	0
BM3_k141_2484913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0
BM3_k141_2485000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
BM3_k141_2485008	0	0	0	0	0	0	0	0	0	0	0	0	1	2	10	10	0	0	0	0	0
BM3_k141_2485330	0	0	0	0	0	0	0	0	0	0	0	0	10	0	20	4	0	0	0	0	0
BM3_k141_2485335	0	0	0	0	0	0	0	0	0	0	0	0	2	8	80	13	2	9	0	4	0
BM3_k141_2485634	0	0	0	0	0	0	0	0	0	0	0	0	4	4	38	3	0	0	0	1	0
BM3_k141_2485684	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0
BM3_k141_2485708	0	0	0	0	0	0	0	0	0	0	0	0	20	0	32	12	0	0	0	0	0
BM3_k141_2485776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
BM3_k141_2486207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
BM3_k141_2486334	0	0	0	0	0	0	0	0	0	0	0	0	13	35	28	34	0	0	0	0	0
BM3_k141_2486666	0	0	0	0	0	0	0	0	0	0	0	0	17	0	36	5	0	0	0	0	0
BM3_k141_2486720	0	0	0	0	0	0	0	0	0	0	0	0	68	0	268	137	0	0	0	0	0
BM3_k141_2486844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0
BM3_k141_248699	0	0	0	0	0	0	0	0	0	0	0	0	5	0	14	2	0	0	0	0	0
BM3_k141_2487115	0	0	0	0	0	0	0	0	0	0	0	0	1	3	15	1	0	0	0	0	0
BM3_k141_2487127	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	3	0	0	0	0	0
BM3_k141_2487306	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
BM3_k141_248765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
BM3_k141_2487701	0	0	0	0	0	0	0	0	0	0	0	0	4	3	21	15	0	0	0	0	0
BM3_k141_248776	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	5	0	0	0	0	0
BM3_k141_2487764	0	0	0	0	0	0	0	0	0	0	0	0	4	1	8	0	0	0	0	0	0
BM3_k141_2487844	0	0	0	0	0	0	0	0	0	0	0	0	2	3	25	0	0	0	0	0	0
BM3_k141_2488130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
BM3_k141_248832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
BM3_k141_248867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
BM3_k141_2488989	0	0	0	0	0	0	0	0	0	0	0	0	5	24	109	10	10	0	8	1	0
BM3_k141_2489058	0	0	0	0	0	0	0	0	0	0	0	0	5	0	10	3	0	0	0	0	0
BM3_k141_2489187	0	0	0	0	0	0	0	0	0	0	0	0	57	10	145	33	0	0	0	0	0
BM3_k141_2489223	0	0	0	0	0	0	0	0	0	0	0	0	0	3	62	0	0	0	0	0	0
BM3_k141_2489505	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0
BM3_k141_2489643	0	0	0	0	0	0	0	0	0	0	0	0	86	23	89	3	0	0	0	0	0
BM3_k141_248982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	14	0	0	0	0	0
BM3_k141_2490017	0	0	0	0	0	0	0	0	0	0	0	0	22	0	24	42	0	0	0	0	0
BM3_k141_2490356	0	0	0	0	0	0	0	0	0	0	0	0	6	2	3	0	0	0	0	0	0
BM3_k141_2490399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
BM3_k141_2490925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
BM3_k141_2490938	0	0	0	0	0	0	0	0	0	0	0	0	2	0	26	0	0	0	0	0	0
BM3_k141_2491185	0	0	0	0	0	0	0	0	0	0	0	0	0	8	65	0	0	0	0	0	0
BM3_k141_2491228	0	0	0	0	0	0	0	0	0	0	0	0	10	4	61	3	0	0	0	0	0
BM3_k141_2491525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	0	0
BM3_k141_2491739	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0
BM3_k141_2491908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0
BM3_k141_2491998	0	0	0	0	0	0	0	0	0	0	0	0	2	9	18	2	0	0	0	2	0
BM3_k141_2492105	0	0	0	0	0	0	0	0	0	0	0	0	6	11	19	21	0	0	0	0	0
BM3_k141_2492118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0
BM3_k141_2492317	0	0	0	0	0	0	0	0	0	0	0	0	4	28	18	6	0	0	0	0	0
BM3_k141_2492553	0	0	0	0	0	0	0	0	0	0	0	0	3	2	38	0	0	0	0	0	0
BM3_k141_2492637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
BM3_k141_2492912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BM3_k141_2492942	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13	5	0	0	0	0	0
BM3_k141_2492943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
BM3_k141_2493298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	0	0	0	0	0
BM3_k141_2493410	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	1	1	0
BM3_k141_2493431	0	0	0	0	0	0	0	0	0	0	0	0	14	0	26	10	0	0	0	0	0
BM3_k141_2493592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0
BM3_k141_2493613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
BM3_k141_2493905	0	0	0	0	0	0	0	0	0	0	0	0	32	0	24	0	0	0	0	0	0
BM3_k141_2493969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
BM3_k141_2493986	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0
BM3_k141_2494046	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	0	0	0
BM3_k141_2494108	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	5	0	0	0	0	0
BM3_k141_2494120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
BM3_k141_2494355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
BM3_k141_2494391	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13	4	0	0	0	0	0
BM3_k141_2494396	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0
BM3_k141_2494490	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0
BM3_k141_2494592	0	0	0	0	0	0	0	0	0	0	0	0	2	0	22	4	0	0	0	0	0
BM3_k141_2494629	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	3	0	0	0	0	0
BM3_k141_2494741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	15	0	0	0	0	0
BM3_k141_2494796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
BM3_k141_2494841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
BM3_k141_2494869	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0
BM3_k141_2494932	0	0	0	0	0	0	0	0	0	0	0	0	9	6	5	1	0	0	0	0	0
BM3_k141_2494988	0	0	0	0	0	0	0	0	0	0	0	0	23	0	35	25	0	0	0	0	0
BM3_k141_2495099	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	2	0	0	0	0	0
BM3_k141_2495171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
BM3_k141_2495370	0	0	0	0	0	0	0	0	0	0	0	0	5	0	51	0	0	0	0	0	0
BM3_k141_2495605	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	0	0	0	0	0	0
BM3_k141_249581	0	0	0	0	0	0	0	0	0	0	0	0	6	1	8	11	0	0	0	0	0
BM3_k141_249627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
BM3_k141_249628	0	0	0	0	0	0	0	0	0	0	0	0	12	0	20	10	0	0	0	0	0
BM3_k141_2496356	0	0	0	0	0	0	0	0	0	0	0	0	1	0	37	0	0	0	0	0	0
BM3_k141_249678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0
BM3_k141_2496799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
BM3_k141_2496899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
BM3_k141_2497018	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0
BM3_k141_2497040	0	0	0	0	0	0	0	0	0	0	0	0	6	18	23	28	0	0	0	0	0
BM3_k141_2497131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
BM3_k141_2497160	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0
BM3_k141_2497381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0
BM3_k141_2497469	0	0	0	0	0	0	0	0	0	0	0	0	20	7	54	7	0	0	0	0	0
BM3_k141_2497518	0	0	0	0	0	0	0	0	0	0	0	0	0	2	36	0	0	0	0	0	0
BM3_k141_2497873	0	0	0	0	0	0	0	0	0	0	0	0	10	0	27	2	0	0	0	0	0
BM3_k141_2498553	0	0	0	0	0	0	0	0	0	0	0	0	5	2	22	8	0	0	0	0	0
BM3_k141_2498598	0	0	0	0	0	0	0	0	0	0	0	0	0	4	33	18	0	0	0	0	0
BM3_k141_2498617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
BM3_k141_2498673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
BM3_k141_2498814	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0
BM3_k141_2498855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
BM3_k141_24991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
BM3_k141_249931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
BM3_k141_2499311	0	0	0	0	0	0	0	0	0	0	0	0	9	2	15	0	0	0	0	0	0
BM3_k141_2499478	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0
BM3_k141_2499542	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	8	0	0	0	0	0
BM3_k141_2499783	0	0	0	0	0	0	0	0	0	0	0	0	2	5	12	2	4	2	0	6	0
BM3_k141_2499835	0	0	0	0	0	0	0	0	0	0	0	0	0	6	18	8	0	0	0	0	0
BM3_k141_2500107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0
BM3_k141_2500185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
BM3_k141_2500601	0	0	0	0	0	0	0	0	0	0	0	0	0	2	56	0	0	0	0	0	0
BM3_k141_2500634	0	0	0	0	0	0	0	0	0	0	0	0	2	0	18	0	0	0	0	0	0
BM3_k141_2500677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
BM3_k141_2500700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
BM3_k141_2500855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0
BM3_k141_2500865	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	0	0	0	0	0	0
BM3_k141_2500921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
BM3_k141_2500972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
BM3_k141_2501368	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0
BM3_k141_2501440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
BM3_k141_2501718	0	0	0	0	0	0	0	0	0	0	0	0	6	0	17	3	0	0	0	0	0
BM3_k141_2501744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
BM3_k141_250177	0	0	0	0	0	0	0	0	0	0	0	0	4	0	14	7	0	0	0	0	0
BM3_k141_2501771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
