clade_name	EFP1	EFP2	EFP3	EFP4	EK1	EK2	EK3	EK4	EHH1	EHH2	EHH3	EHH4	BM1	BM2	BM3	BM4	GS1	GS2	GS3	GS4	GN1
GGB102691_SGB113748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23348	0.71288	0.63714	2.76848	0.0	0.0	0.0	0.0	0.0
GGB50173_SGB70239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23324	0.01312	0.22818	0.16509	0.0	0.0	0.0	0.0	0.0
GGB32528_SGB45868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22122	0.04323	0.19341	0.4547	0.0	0.0	0.0	0.0	0.0
GGB35775_SGB112522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22032	0.01608	2.10604	2.1873	0.0	0.0	0.0	0.0	0.0
GGB25304_SGB43984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21292	0.14032	0.14608	0.24625	0.0	0.0	0.0	0.0	0.0
GGB39511_SGB113059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20645	0.46693	0.05318	0.03956	0.0	0.0	0.0	0.0	0.0
GGB56465_SGB112418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20392	0.02134	0.19528	0.02236	0.0	0.0	0.0	0.0	0.0
GGB84389_SGB120012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19684	0.0	0.08754	0.34887	0.0	0.0	0.0	0.0	0.0
GGB45557_SGB119437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19466	0.60523	0.24514	0.36328	0.0	0.0	0.0	0.0	0.0
GGB24796_SGB114508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19334	0.25247	0.18769	0.07102	0.0	0.0	0.0	0.0	0.0
GGB82244_SGB113738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1922	0.73495	0.05784	0.0	0.0	0.0	0.0	0.0	0.0
GGB35203_SGB49929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18731	0.72512	0.2733	0.14424	0.0	0.0	0.0	0.0	0.0
